ID,SegmentID,Roadway Name,From,To,Direction,Date,Veh Class Type,12:00-1:00 AM,1:00-2:00AM,2:00-3:00AM,3:00-4:00AM,4:00-5:00AM,5:00-6:00AM,6:00-7:00AM,7:00-8:00AM,8:00-9:00AM,9:00-10:00AM,10:00-11:00AM,11:00-12:00PM,12:00-1:00PM,1:00-2:00PM,2:00-3:00PM,3:00-4:00PM,4:00-5:00PM,5:00-6:00PM,6:00-7:00PM,7:00-8:00PM,8:00-9:00PM,9:00-10:00PM,10:00-11:00PM,11:00-12:00AM
5,106931,West 155 Street,Edgecombe Avenue,St. Nicholas Avenue,WB,10/30/2014,Medium Truck,0,4,3,1,3,16,29,,,,,,,,,,,,,,,,,
5,106931,West 155 Street,Edgecombe Avenue,St. Nicholas Avenue,WB,10/30/2014,Heavy Truck,1,2,1,2,2,5,11,,,,,,,,,,,,,,,,,
5,106931,West 155 Street,Edgecombe Avenue,St. Nicholas Avenue,WB,10/30/2014,School Bus,0,0,0,0,0,3,23,,,,,,,,,,,,,,,,,
5,106931,West 155 Street,Edgecombe Avenue,St. Nicholas Avenue,WB,10/30/2014,Other Bus,2,3,2,4,5,10,8,,,,,,,,,,,,,,,,,
6,36112,2 Avenue,47 Street,46 Street,SB,10/01/2014,Auto,,,,,,,,,,,928,961,1014,929,1148,1230,965,1045,1012,973,1005,960,749,714
6,36112,2 Avenue,47 Street,46 Street,SB,10/01/2014,Taxis,,,,,,,,,,,750,717,725,660,830,918,756,912,1037,1077,1373,1406,1009,1112
6,36112,2 Avenue,47 Street,46 Street,SB,10/01/2014,Commercial,,,,,,,,,,,371,375,331,331,383,368,286,222,119,104,93,77,36,56
6,36112,2 Avenue,47 Street,46 Street,SB,10/01/2014,Medium Truck,,,,,,,,,,,166,173,153,175,131,145,67,58,37,33,28,23,20,15
6,36112,2 Avenue,47 Street,46 Street,SB,10/01/2014,Heavy Truck,,,,,,,,,,,15,18,28,24,15,26,15,3,8,3,12,28,19,18
6,36112,2 Avenue,47 Street,46 Street,SB,10/01/2014,School Bus,,,,,,,,,,,4,2,0,6,5,33,34,2,3,3,0,0,0,8
6,36112,2 Avenue,47 Street,46 Street,SB,10/01/2014,Other Bus,,,,,,,,,,,29,41,32,38,39,42,31,44,22,54,21,22,8,8
6,36112,2 Avenue,47 Street,46 Street,SB,10/02/2014,Auto,448,237,160,137,244,420,718,669,720,,,,,,,,,,,,,,,
6,36112,2 Avenue,47 Street,46 Street,SB,10/02/2014,Taxis,817,638,378,317,390,655,834,756,762,,,,,,,,,,,,,,,
6,36112,2 Avenue,47 Street,46 Street,SB,10/02/2014,Commercial,46,49,86,90,120,138,171,252,324,,,,,,,,,,,,,,,
6,36112,2 Avenue,47 Street,46 Street,SB,10/02/2014,Medium Truck,9,22,25,49,76,140,127,111,146,,,,,,,,,,,,,,,
6,36112,2 Avenue,47 Street,46 Street,SB,10/02/2014,Heavy Truck,18,36,21,40,63,51,58,40,48,,,,,,,,,,,,,,,
6,36112,2 Avenue,47 Street,46 Street,SB,10/02/2014,School Bus,0,0,0,0,1,0,6,39,16,,,,,,,,,,,,,,,
6,36112,2 Avenue,47 Street,46 Street,SB,10/02/2014,Other Bus,8,8,4,2,5,18,55,95,97,,,,,,,,,,,,,,,
7,38035,1 Avenue,East 97 Street,East 99 Street,NB,10/15/2014,Auto,,,,,,,,,,,,,,,,,,,,702,555,420,392,384
7,38035,1 Avenue,East 97 Street,East 99 Street,NB,10/15/2014,Taxis,,,,,,,,,,,,,,,,,,,,237,232,234,207,220
7,38035,1 Avenue,East 97 Street,East 99 Street,NB,10/15/2014,Commercial,,,,,,,,,,,,,,,,,,,,107,89,64,45,68
7,38035,1 Avenue,East 97 Street,East 99 Street,NB,10/15/2014,Medium Truck,,,,,,,,,,,,,,,,,,,,25,19,21,19,15
7,38035,1 Avenue,East 97 Street,East 99 Street,NB,10/15/2014,Heavy Truck,,,,,,,,,,,,,,,,,,,,12,16,9,16,20
7,38035,1 Avenue,East 97 Street,East 99 Street,NB,10/15/2014,School Bus,,,,,,,,,,,,,,,,,,,,4,0,1,0,0
7,38035,1 Avenue,East 97 Street,East 99 Street,NB,10/15/2014,Other Bus,,,,,,,,,,,,,,,,,,,,32,28,22,14,14
7,38035,1 Avenue,East 97 Street,East 99 Street,NB,10/16/2014,Auto,316,124,82,73,100,196,428,695,765,415,408,402,444,554,646,803,1099,998,830,,,,,
7,38035,1 Avenue,East 97 Street,East 99 Street,NB,10/16/2014,Taxis,199,145,129,90,103,109,129,213,256,219,220,246,215,213,212,242,297,203,188,,,,,
7,38035,1 Avenue,East 97 Street,East 99 Street,NB,10/16/2014,Commercial,45,32,21,27,28,41,68,66,109,141,149,180,162,177,206,246,241,149,76,,,,,
7,38035,1 Avenue,East 97 Street,East 99 Street,NB,10/16/2014,Medium Truck,11,12,10,18,16,17,32,41,50,104,123,152,138,160,152,107,88,44,33,,,,,
7,38035,1 Avenue,East 97 Street,East 99 Street,NB,10/16/2014,Heavy Truck,26,22,19,26,15,24,38,33,37,31,32,33,21,18,13,21,4,4,4,,,,,
7,38035,1 Avenue,East 97 Street,East 99 Street,NB,10/16/2014,School Bus,0,0,0,0,1,0,23,21,37,20,7,5,8,25,22,43,30,5,0,,,,,
7,38035,1 Avenue,East 97 Street,East 99 Street,NB,10/16/2014,Other Bus,10,10,5,3,2,4,15,15,36,45,39,23,14,21,21,24,18,18,25,,,,,
8,22921,3 Avenue,Dean Street,Pacific Street,NB,09/23/2014,Auto,,,,,,,,352,373,314,199,203,183,182,217,270,293,370,322,263,188,150,151,79
8,22921,3 Avenue,Dean Street,Pacific Street,NB,09/23/2014,Taxis,,,,,,,,45,34,34,19,21,17,19,23,23,25,58,43,33,40,37,40,35
8,22921,3 Avenue,Dean Street,Pacific Street,NB,09/23/2014,Commercial,,,,,,,,59,70,55,50,55,47,46,63,53,30,27,22,12,18,11,4,7
8,22921,3 Avenue,Dean Street,Pacific Street,NB,09/23/2014,Medium Truck,,,,,,,,47,52,38,53,40,41,38,47,31,26,14,16,12,6,6,4,5
8,22921,3 Avenue,Dean Street,Pacific Street,NB,09/23/2014,Heavy Truck,,,,,,,,5,5,5,5,3,6,2,4,2,1,1,2,2,1,2,0,0
8,22921,3 Avenue,Dean Street,Pacific Street,NB,09/23/2014,School Bus,,,,,,,,12,13,0,1,1,2,2,10,10,5,0,0,0,0,0,0,0
8,22921,3 Avenue,Dean Street,Pacific Street,NB,09/23/2014,Other Bus,,,,,,,,21,25,19,17,13,11,12,10,14,11,10,8,8,7,5,6,3
8,22921,3 Avenue,Dean Street,Pacific Street,NB,09/24/2014,Auto,33,27,11,24,39,130,291,,,,,,,,,,,,,,,,,
8,22921,3 Avenue,Dean Street,Pacific Street,NB,09/24/2014,Taxis,18,22,13,10,21,41,27,,,,,,,,,,,,,,,,,
8,22921,3 Avenue,Dean Street,Pacific Street,NB,09/24/2014,Commercial,0,2,2,8,8,25,32,,,,,,,,,,,,,,,,,
8,22921,3 Avenue,Dean Street,Pacific Street,NB,09/24/2014,Medium Truck,3,5,4,4,6,28,74,,,,,,,,,,,,,,,,,
8,22921,3 Avenue,Dean Street,Pacific Street,NB,09/24/2014,Heavy Truck,1,0,1,3,1,7,14,,,,,,,,,,,,,,,,,
8,22921,3 Avenue,Dean Street,Pacific Street,NB,09/24/2014,School Bus,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,
8,22921,3 Avenue,Dean Street,Pacific Street,NB,09/24/2014,Other Bus,3,0,1,0,0,4,19,,,,,,,,,,,,,,,,,
8,22921,3 Avenue,Pacific Street,Dean Street,SB,09/23/2014,Auto,,,,,,,,51,39,29,44,54,80,71,84,92,87,106,123,106,72,52,52,25
8,22921,3 Avenue,Pacific Street,Dean Street,SB,09/23/2014,Taxis,,,,,,,,2,12,6,13,13,14,14,22,28,37,18,17,16,9,10,15,11
8,22921,3 Avenue,Pacific Street,Dean Street,SB,09/23/2014,Commercial,,,,,,,,5,4,11,11,13,6,7,6,6,6,10,9,3,5,1,4,1
8,22921,3 Avenue,Pacific Street,Dean Street,SB,09/23/2014,Medium Truck,,,,,,,,8,6,10,7,7,18,9,9,7,11,6,3,2,1,0,2,2
8,22921,3 Avenue,Pacific Street,Dean Street,SB,09/23/2014,Heavy Truck,,,,,,,,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,1,0
8,22921,3 Avenue,Pacific Street,Dean Street,SB,09/23/2014,School Bus,,,,,,,,0,1,0,1,0,0,2,3,2,1,2,0,0,0,0,0,0
8,22921,3 Avenue,Pacific Street,Dean Street,SB,09/23/2014,Other Bus,,,,,,,,3,5,5,4,3,2,4,4,4,6,4,9,5,4,1,4,2
8,22921,3 Avenue,Pacific Street,Dean Street,SB,09/24/2014,Auto,13,16,5,3,10,26,21,,,,,,,,,,,,,,,,,
8,22921,3 Avenue,Pacific Street,Dean Street,SB,09/24/2014,Taxis,14,16,9,7,5,6,1,,,,,,,,,,,,,,,,,
8,22921,3 Avenue,Pacific Street,Dean Street,SB,09/24/2014,Commercial,1,2,1,2,0,3,5,,,,,,,,,,,,,,,,,
8,22921,3 Avenue,Pacific Street,Dean Street,SB,09/24/2014,Medium Truck,2,1,0,3,2,2,8,,,,,,,,,,,,,,,,,
8,22921,3 Avenue,Pacific Street,Dean Street,SB,09/24/2014,Heavy Truck,0,0,1,1,1,1,0,,,,,,,,,,,,,,,,,
8,22921,3 Avenue,Pacific Street,Dean Street,SB,09/24/2014,School Bus,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
8,22921,3 Avenue,Pacific Street,Dean Street,SB,09/24/2014,Other Bus,2,0,0,0,0,2,4,,,,,,,,,,,,,,,,,
9,36272,3 Avenue,East 59 Street,East 60 Street,NB,10/14/2014,Auto,,,,,,,,,,,,,,,,,,,,442,407,376,281,233
9,36272,3 Avenue,East 59 Street,East 60 Street,NB,10/14/2014,Taxis,,,,,,,,,,,,,,,,,,,,785,839,866,846,649
9,36272,3 Avenue,East 59 Street,East 60 Street,NB,10/14/2014,Commercial,,,,,,,,,,,,,,,,,,,,56,37,27,24,18
9,36272,3 Avenue,East 59 Street,East 60 Street,NB,10/14/2014,Medium Truck,,,,,,,,,,,,,,,,,,,,19,14,11,13,9
9,36272,3 Avenue,East 59 Street,East 60 Street,NB,10/14/2014,Heavy Truck,,,,,,,,,,,,,,,,,,,,4,5,7,8,10
9,36272,3 Avenue,East 59 Street,East 60 Street,NB,10/14/2014,School Bus,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
9,36272,3 Avenue,East 59 Street,East 60 Street,NB,10/14/2014,Other Bus,,,,,,,,,,,,,,,,,,,,31,21,24,15,13
9,36272,3 Avenue,East 59 Street,East 60 Street,NB,10/15/2014,Auto,189,76,68,63,71,141,345,451,450,377,358,377,431,474,473,515,473,628,747,,,,,
9,36272,3 Avenue,East 59 Street,East 60 Street,NB,10/15/2014,Taxis,811,300,237,162,164,207,446,680,699,595,600,464,462,446,460,426,274,381,534,,,,,
9,36272,3 Avenue,East 59 Street,East 60 Street,NB,10/15/2014,Commercial,34,11,17,18,32,52,103,56,76,100,97,73,86,91,84,80,60,53,37,,,,,
9,36272,3 Avenue,East 59 Street,East 60 Street,NB,10/15/2014,Medium Truck,12,8,12,11,31,43,81,114,149,128,112,103,110,111,92,56,50,58,36,,,,,
9,36272,3 Avenue,East 59 Street,East 60 Street,NB,10/15/2014,Heavy Truck,16,15,13,15,20,34,42,9,13,4,1,1,1,0,3,0,0,0,0,,,,,
97,145201,Union Turnpike,141 Street,Vleigh Place,WB,10/14/2014,Taxis,,,,,,,,,,,,,,,,,,,,0,0,1,1,11
9,36272,3 Avenue,East 59 Street,East 60 Street,NB,10/15/2014,School Bus,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,4,0,0,,,,,
9,36272,3 Avenue,East 59 Street,East 60 Street,NB,10/15/2014,Other Bus,22,8,3,3,4,9,27,31,27,36,26,24,25,25,23,31,23,50,43,,,,,
10,37916,3 Avenue,East 99 Street,East 100 Street,NB,10/15/2014,Auto,,,,,,,,,,,,,,,,,,,,629,498,409,319,243
10,37916,3 Avenue,East 99 Street,East 100 Street,NB,10/15/2014,Taxis,,,,,,,,,,,,,,,,,,,,257,227,213,195,195
10,37916,3 Avenue,East 99 Street,East 100 Street,NB,10/15/2014,Commercial,,,,,,,,,,,,,,,,,,,,60,56,36,23,18
10,37916,3 Avenue,East 99 Street,East 100 Street,NB,10/15/2014,Medium Truck,,,,,,,,,,,,,,,,,,,,24,30,29,17,17
10,37916,3 Avenue,East 99 Street,East 100 Street,NB,10/15/2014,Heavy Truck,,,,,,,,,,,,,,,,,,,,10,18,15,10,13
10,37916,3 Avenue,East 99 Street,East 100 Street,NB,10/15/2014,School Bus,,,,,,,,,,,,,,,,,,,,5,1,5,1,0
10,37916,3 Avenue,East 99 Street,East 100 Street,NB,10/15/2014,Other Bus,,,,,,,,,,,,,,,,,,,,50,36,28,21,21
10,37916,3 Avenue,East 99 Street,East 100 Street,NB,10/16/2014,Auto,207,99,64,48,75,130,326,539,649,374,351,404,392,466,538,642,797,770,692,,,,,
10,37916,3 Avenue,East 99 Street,East 100 Street,NB,10/16/2014,Taxis,168,167,140,102,94,81,119,296,330,235,246,258,326,236,268,340,400,318,288,,,,,
10,37916,3 Avenue,East 99 Street,East 100 Street,NB,10/16/2014,Commercial,8,16,20,13,13,22,28,69,101,101,142,162,158,175,211,234,262,143,127,,,,,
10,37916,3 Avenue,East 99 Street,East 100 Street,NB,10/16/2014,Medium Truck,17,11,10,16,24,32,46,51,71,74,91,105,112,113,108,115,90,67,36,,,,,
10,37916,3 Avenue,East 99 Street,East 100 Street,NB,10/16/2014,Heavy Truck,15,10,16,18,11,35,26,27,25,25,23,33,35,26,29,28,15,10,12,,,,,
10,37916,3 Avenue,East 99 Street,East 100 Street,NB,10/16/2014,School Bus,0,0,0,0,0,0,19,44,32,13,2,4,6,6,26,59,33,7,4,,,,,
10,37916,3 Avenue,East 99 Street,East 100 Street,NB,10/16/2014,Other Bus,22,10,3,4,8,17,30,50,48,48,49,35,28,28,38,37,41,64,64,,,,,
11,33886,5 Avenue,East 28 Street,East 27 Street,SB,10/08/2014,Auto,,,,,,,,325,297,252,231,272,350,238,282,379,374,456,372,344,275,244,212,164
11,33886,5 Avenue,East 28 Street,East 27 Street,SB,10/08/2014,Taxis,,,,,,,,546,506,503,420,433,441,400,440,415,359,309,454,740,979,988,963,791
11,33886,5 Avenue,East 28 Street,East 27 Street,SB,10/08/2014,Commercial,,,,,,,,39,43,47,42,41,64,42,57,51,38,15,21,6,14,11,8,13
11,33886,5 Avenue,East 28 Street,East 27 Street,SB,10/08/2014,Medium Truck,,,,,,,,48,37,36,34,34,29,21,24,27,18,15,21,12,8,3,4,10
11,33886,5 Avenue,East 28 Street,East 27 Street,SB,10/08/2014,Heavy Truck,,,,,,,,3,3,2,0,1,3,0,5,3,0,0,0,0,0,2,1,0
11,33886,5 Avenue,East 28 Street,East 27 Street,SB,10/08/2014,School Bus,,,,,,,,6,4,4,0,1,8,1,3,4,4,0,0,0,0,0,0,0
11,33886,5 Avenue,East 28 Street,East 27 Street,SB,10/08/2014,Other Bus,,,,,,,,66,76,78,73,79,78,72,68,83,91,107,86,90,75,46,25,34
11,33886,5 Avenue,East 28 Street,East 27 Street,SB,10/09/2014,Auto,157,138,100,35,71,117,319,,,,,,,,,,,,,,,,,
11,33886,5 Avenue,East 28 Street,East 27 Street,SB,10/09/2014,Taxis,843,519,310,225,165,209,375,,,,,,,,,,,,,,,,,
11,33886,5 Avenue,East 28 Street,East 27 Street,SB,10/09/2014,Commercial,6,2,5,9,16,34,44,,,,,,,,,,,,,,,,,
11,33886,5 Avenue,East 28 Street,East 27 Street,SB,10/09/2014,Medium Truck,7,15,10,5,27,28,56,,,,,,,,,,,,,,,,,
11,33886,5 Avenue,East 28 Street,East 27 Street,SB,10/09/2014,Heavy Truck,0,2,2,4,0,2,0,,,,,,,,,,,,,,,,,
11,33886,5 Avenue,East 28 Street,East 27 Street,SB,10/09/2014,School Bus,0,0,0,0,0,0,7,,,,,,,,,,,,,,,,,
11,33886,5 Avenue,East 28 Street,East 27 Street,SB,10/09/2014,Other Bus,18,4,3,2,3,9,56,,,,,,,,,,,,,,,,,
12,33652,7 Avenue,West 28 Street,West 27 Street,SB,10/08/2014,Auto,,,,,,,,345,388,335,299,335,352,300,331,335,376,528,497,423,408,398,339,297
12,33652,7 Avenue,West 28 Street,West 27 Street,SB,10/08/2014,Taxis,,,,,,,,633,578,555,536,545,550,512,561,587,475,504,592,543,408,881,788,803
12,33652,7 Avenue,West 28 Street,West 27 Street,SB,10/08/2014,Commercial,,,,,,,,110,143,123,165,164,161,172,151,157,193,78,56,31,21,40,26,26
12,33652,7 Avenue,West 28 Street,West 27 Street,SB,10/08/2014,Medium Truck,,,,,,,,70,79,70,74,69,84,60,51,41,44,24,9,12,10,7,4,6
12,33652,7 Avenue,West 28 Street,West 27 Street,SB,10/08/2014,Heavy Truck,,,,,,,,38,31,22,13,8,15,7,7,6,10,3,5,2,4,3,7,5
12,33652,7 Avenue,West 28 Street,West 27 Street,SB,10/08/2014,School Bus,,,,,,,,9,6,8,2,2,0,2,6,7,1,0,0,1,0,0,0,0
12,33652,7 Avenue,West 28 Street,West 27 Street,SB,10/08/2014,Other Bus,,,,,,,,27,12,16,21,22,18,21,22,21,18,32,14,21,15,15,22,12
12,33652,7 Avenue,West 28 Street,West 27 Street,SB,10/09/2014,Auto,189,120,140,88,99,116,221,,,,,,,,,,,,,,,,,
12,33652,7 Avenue,West 28 Street,West 27 Street,SB,10/09/2014,Taxis,812,598,454,279,235,240,402,,,,,,,,,,,,,,,,,
12,33652,7 Avenue,West 28 Street,West 27 Street,SB,10/09/2014,Commercial,22,8,6,16,15,75,79,,,,,,,,,,,,,,,,,
12,33652,7 Avenue,West 28 Street,West 27 Street,SB,10/09/2014,Medium Truck,9,6,15,23,43,87,87,,,,,,,,,,,,,,,,,
12,33652,7 Avenue,West 28 Street,West 27 Street,SB,10/09/2014,Heavy Truck,5,5,8,13,17,27,37,,,,,,,,,,,,,,,,,
12,33652,7 Avenue,West 28 Street,West 27 Street,SB,10/09/2014,School Bus,0,0,0,0,4,0,2,,,,,,,,,,,,,,,,,
12,33652,7 Avenue,West 28 Street,West 27 Street,SB,10/09/2014,Other Bus,9,4,3,2,3,3,7,,,,,,,,,,,,,,,,,
13,9001276,21 Street,34 Avenue,35 Avenue,NB,11/17/2014,Auto,,,,,,,,,,,,,,,,,,,709,592,507,490,354,257
13,9001276,21 Street,34 Avenue,35 Avenue,NB,11/17/2014,Taxis,,,,,,,,,,,,,,,,,,,280,304,275,295,304,391
13,9001276,21 Street,34 Avenue,35 Avenue,NB,11/17/2014,Commercial,,,,,,,,,,,,,,,,,,,75,70,60,35,19,6
13,9001276,21 Street,34 Avenue,35 Avenue,NB,11/17/2014,Medium Truck,,,,,,,,,,,,,,,,,,,23,21,6,6,6,0
13,9001276,21 Street,34 Avenue,35 Avenue,NB,11/17/2014,Heavy Truck,,,,,,,,,,,,,,,,,,,2,1,0,1,0,1
13,9001276,21 Street,34 Avenue,35 Avenue,NB,11/17/2014,School Bus,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
13,9001276,21 Street,34 Avenue,35 Avenue,NB,11/17/2014,Other Bus,,,,,,,,,,,,,,,,,,,14,11,6,10,4,2
13,9001276,21 Street,34 Avenue,35 Avenue,NB,11/18/2014,Auto,171,80,70,62,74,105,161,253,341,314,376,436,497,511,648,672,723,744,,,,,,
13,9001276,21 Street,34 Avenue,35 Avenue,NB,11/18/2014,Taxis,360,241,203,127,97,84,65,86,93,95,159,225,159,153,150,166,221,295,,,,,,
13,9001276,21 Street,34 Avenue,35 Avenue,NB,11/18/2014,Commercial,7,2,0,3,5,11,41,80,86,70,58,64,91,99,84,66,107,92,,,,,,
13,9001276,21 Street,34 Avenue,35 Avenue,NB,11/18/2014,Medium Truck,2,0,4,1,1,9,12,35,33,47,36,36,38,37,35,25,24,28,,,,,,
13,9001276,21 Street,34 Avenue,35 Avenue,NB,11/18/2014,Heavy Truck,2,1,1,0,2,1,3,1,1,1,1,0,0,1,0,0,1,2,,,,,,
13,9001276,21 Street,34 Avenue,35 Avenue,NB,11/18/2014,School Bus,0,0,0,0,0,2,12,10,8,4,13,3,3,5,15,18,6,8,,,,,,
13,9001276,21 Street,34 Avenue,35 Avenue,NB,11/18/2014,Other Bus,4,4,2,4,1,4,11,12,15,19,15,9,14,11,13,11,14,18,,,,,,
13,9001276,21 Street,34 Avenue,35 Avenue,SB,11/17/2014,Auto,,,,,,,,,,,,,,,,,,,505,411,416,271,187,182
13,9001276,21 Street,34 Avenue,35 Avenue,SB,11/17/2014,Taxis,,,,,,,,,,,,,,,,,,,130,126,159,118,131,153
13,9001276,21 Street,34 Avenue,35 Avenue,SB,11/17/2014,Commercial,,,,,,,,,,,,,,,,,,,45,51,31,22,11,7
13,9001276,21 Street,34 Avenue,35 Avenue,SB,11/17/2014,Medium Truck,,,,,,,,,,,,,,,,,,,14,6,14,10,3,4
13,9001276,21 Street,34 Avenue,35 Avenue,SB,11/17/2014,Heavy Truck,,,,,,,,,,,,,,,,,,,3,0,1,0,0,5
13,9001276,21 Street,34 Avenue,35 Avenue,SB,11/17/2014,School Bus,,,,,,,,,,,,,,,,,,,4,1,1,0,0,0
13,9001276,21 Street,34 Avenue,35 Avenue,SB,11/17/2014,Other Bus,,,,,,,,,,,,,,,,,,,6,3,5,3,2,4
13,9001276,21 Street,34 Avenue,35 Avenue,SB,11/18/2014,Auto,105,27,52,79,143,464,696,958,837,933,665,510,502,552,600,586,589,545,,,,,,
13,9001276,21 Street,34 Avenue,35 Avenue,SB,11/18/2014,Taxis,127,95,42,47,93,206,206,189,158,147,111,93,126,97,96,106,107,109,,,,,,
13,9001276,21 Street,34 Avenue,35 Avenue,SB,11/18/2014,Commercial,3,0,0,14,5,24,55,120,125,102,85,67,64,61,55,48,46,45,,,,,,
13,9001276,21 Street,34 Avenue,35 Avenue,SB,11/18/2014,Medium Truck,6,6,6,3,6,16,33,47,50,32,59,49,39,27,29,24,19,19,,,,,,
13,9001276,21 Street,34 Avenue,35 Avenue,SB,11/18/2014,Heavy Truck,3,1,3,7,6,4,8,21,13,15,4,6,5,11,5,3,4,4,,,,,,
13,9001276,21 Street,34 Avenue,35 Avenue,SB,11/18/2014,School Bus,0,0,0,0,0,1,2,8,4,4,5,2,6,11,24,16,3,3,,,,,,
13,9001276,21 Street,34 Avenue,35 Avenue,SB,11/18/2014,Other Bus,3,2,1,3,2,8,8,17,19,10,8,7,6,18,17,15,7,8,,,,,,
14,19566,65 Street,10 Avenue,11 Avenue,EB,09/18/2014,Auto,,,,,,,,478,462,423,463,481,564,523,630,709,845,1017,1031,858,671,568,457,375
14,19566,65 Street,10 Avenue,11 Avenue,EB,09/18/2014,Taxis,,,,,,,,3,10,8,9,14,8,10,13,11,30,4,9,9,7,12,13,9
14,19566,65 Street,10 Avenue,11 Avenue,EB,09/18/2014,Commercial,,,,,,,,61,61,72,59,59,80,78,81,55,96,64,71,39,25,26,21,22
14,19566,65 Street,10 Avenue,11 Avenue,EB,09/18/2014,Medium Truck,,,,,,,,57,61,82,66,83,65,63,49,48,41,31,31,28,17,14,5,10
14,19566,65 Street,10 Avenue,11 Avenue,EB,09/18/2014,Heavy Truck,,,,,,,,16,8,10,8,8,5,8,7,10,3,4,3,0,5,3,1,7
14,19566,65 Street,10 Avenue,11 Avenue,EB,09/18/2014,School Bus,,,,,,,,10,10,6,3,1,0,3,11,22,11,3,0,0,0,0,0,0
14,19566,65 Street,10 Avenue,11 Avenue,EB,09/18/2014,Other Bus,,,,,,,,0,2,2,0,0,1,0,0,0,0,0,0,2,2,0,0,0
14,19566,65 Street,10 Avenue,11 Avenue,EB,09/19/2014,Auto,274,142,81,60,92,134,222,,,,,,,,,,,,,,,,,
14,19566,65 Street,10 Avenue,11 Avenue,EB,09/19/2014,Taxis,19,22,7,14,8,6,12,,,,,,,,,,,,,,,,,
14,19566,65 Street,10 Avenue,11 Avenue,EB,09/19/2014,Commercial,5,5,10,3,2,10,41,,,,,,,,,,,,,,,,,
14,19566,65 Street,10 Avenue,11 Avenue,EB,09/19/2014,Medium Truck,3,6,4,12,9,15,33,,,,,,,,,,,,,,,,,
14,19566,65 Street,10 Avenue,11 Avenue,EB,09/19/2014,Heavy Truck,1,0,1,5,10,7,13,,,,,,,,,,,,,,,,,
14,19566,65 Street,10 Avenue,11 Avenue,EB,09/19/2014,School Bus,0,0,0,0,0,1,13,,,,,,,,,,,,,,,,,
14,19566,65 Street,10 Avenue,11 Avenue,EB,09/19/2014,Other Bus,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
14,19566,65 Street,11 Avenue,10 Avenue,WB,09/18/2014,Auto,,,,,,,,895,973,851,682,651,589,580,640,665,632,658,631,611,576,422,338,338
14,19566,65 Street,11 Avenue,10 Avenue,WB,09/18/2014,Taxis,,,,,,,,76,56,69,57,65,68,66,56,63,63,65,68,60,67,75,85,70
14,19566,65 Street,11 Avenue,10 Avenue,WB,09/18/2014,Commercial,,,,,,,,68,71,60,36,41,44,44,36,57,45,39,31,16,9,10,9,1
14,19566,65 Street,11 Avenue,10 Avenue,WB,09/18/2014,Medium Truck,,,,,,,,35,58,69,59,66,77,69,72,83,43,41,29,16,19,7,6,4
14,19566,65 Street,11 Avenue,10 Avenue,WB,09/18/2014,Heavy Truck,,,,,,,,7,10,10,9,5,11,10,4,10,11,5,4,3,3,1,3,0
14,19566,65 Street,11 Avenue,10 Avenue,WB,09/18/2014,School Bus,,,,,,,,24,6,3,1,1,4,4,18,11,8,5,3,1,1,0,0,0
14,19566,65 Street,11 Avenue,10 Avenue,WB,09/18/2014,Other Bus,,,,,,,,6,3,2,3,4,3,3,2,4,1,6,5,0,5,0,1,0
14,19566,65 Street,11 Avenue,10 Avenue,WB,09/19/2014,Auto,192,124,86,71,140,281,560,,,,,,,,,,,,,,,,,
14,19566,65 Street,11 Avenue,10 Avenue,WB,09/19/2014,Taxis,35,23,21,13,21,25,49,,,,,,,,,,,,,,,,,
14,19566,65 Street,11 Avenue,10 Avenue,WB,09/19/2014,Commercial,1,1,4,1,8,20,41,,,,,,,,,,,,,,,,,
14,19566,65 Street,11 Avenue,10 Avenue,WB,09/19/2014,Medium Truck,2,4,6,2,3,11,13,,,,,,,,,,,,,,,,,
14,19566,65 Street,11 Avenue,10 Avenue,WB,09/19/2014,Heavy Truck,1,2,0,1,0,2,5,,,,,,,,,,,,,,,,,
14,19566,65 Street,11 Avenue,10 Avenue,WB,09/19/2014,School Bus,0,0,0,0,0,8,18,,,,,,,,,,,,,,,,,
14,19566,65 Street,11 Avenue,10 Avenue,WB,09/19/2014,Other Bus,0,0,0,0,2,1,3,,,,,,,,,,,,,,,,,
15,17319,86 Street,11 Avenue,12 Avenue,EB,10/22/2014,Auto,,,,,,,,,,461,408,371,400,448,538,628,698,721,720,662,457,410,311,244
15,17319,86 Street,11 Avenue,12 Avenue,EB,10/22/2014,Taxis,,,,,,,,,,38,40,35,36,32,29,61,41,35,26,46,40,38,29,26
15,17319,86 Street,11 Avenue,12 Avenue,EB,10/22/2014,Commercial,,,,,,,,,,78,62,67,68,66,69,64,86,73,67,29,27,17,14,5
15,17319,86 Street,11 Avenue,12 Avenue,EB,10/22/2014,Medium Truck,,,,,,,,,,67,50,55,51,39,51,37,36,24,30,6,5,6,2,2
15,17319,86 Street,11 Avenue,12 Avenue,EB,10/22/2014,Heavy Truck,,,,,,,,,,5,10,5,5,5,2,3,1,1,1,1,1,1,0,0
